time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.490075877881,0.449398568126,12.5690556368,0.197635557136,0.0724568521596,0.0,-0.908213052457,1.23395094135,3.44752936939,0.162494963204,-0.0126658375969,0.0,482.6120350606112,484.6038018619954,485.7179333603177,485.1885405307371
1.3800000000000008,-0.546472101789,0.528550990705,12.783556767,0.210218910379,0.0746829661946,0.0,-0.971907301068,1.40579688679,3.7012169953,0.179773046756,-0.032833442138,0.0,501.02492696632413,499.55651032667816,500.3912961412467,501.67112989648564
1.4400000000000008,-0.606451240468,0.61754921161,13.0095685812,0.224391990636,0.072800670188,0.0,-1.02716621073,1.5621577895,3.83161207938,0.19876699555,-0.0374927525954,0.0,467.0619650870609,466.6979835295001,465.88454302149347,467.3991709822048
1.5000000000000009,-0.669512555822,0.715622131521,13.2406949127,0.238280892224,0.0718427566009,0.0,-1.07476645576,1.70816096259,3.87200514718,0.182171260266,-0.026185378096,0.0,440.07017035887736,441.0047480589451,440.48687829265253,439.1491195726848
1.560000000000001,-0.73525283556,0.822046631938,13.4715144687,0.249200166433,0.0832043781009,0.0,-1.11747558035,1.84014624619,3.82169526021,0.181320429942,0.0120274033302,0.0,408.71571782216887,412.10771035107695,411.20396755335076,411.1635273735992
1.620000000000001,-0.80442705784,0.938663414769,13.7074684199,0.260074459254,0.0848899776601,0.0,-1.18847831467,2.04808130601,4.04206045442,0.179196757921,5.47765044216e-06,0.0,498.1277308060495,497.24764977578525,497.84774267176203,497.7200283181335
1.680000000000001,-0.877878177554,1.06792434215,13.9562474704,0.270849676697,0.0866699682778,0.0,-1.26004771115,2.26156026675,4.24916237536,0.175933461743,-0.0158573348608,0.0,496.5417608693036,495.37666445532005,497.39073458955266,497.1785866293473
1.740000000000001,-0.955326774121,1.20921109568,14.2137000249,0.281399545008,0.0862346271666,0.0,-1.32148456601,2.44883875861,4.33171822147,0.173891997452,-0.00909670661875,0.0,461.53626401117003,462.06972103169034,461.4537172119934,461.3208545866902
1.8000000000000012,-1.03627214304,1.3613374608,14.4739882737,0.291875451929,0.0859741436558,0.0,-1.37666606186,2.62283092454,4.34397868184,0.170135607322,-0.0162698445356,0.0,441.51320570986246,440.92102947873695,440.33905998477286,440.0571193514608
1.8600000000000012,-1.12065226351,1.52451386787,14.7363818322,0.302824380292,0.0850154624478,0.0,-1.43587939955,2.81721997931,4.4016301649,0.159429887388,-0.0155880678966,0.0,457.38756011413005,457.4419629600905,456.72100182662996,455.8919857819657
1.9200000000000013,-1.20861776108,1.69968714158,15.0025938122,0.313951075874,0.0865072883407,0.0,-1.49643221514,3.02271488338,4.47111243814,0.144490212153,-0.0338964300298,0.0,462.3929492272945,460.94816398651284,463.9450163855234,462.7918841459543
1.9800000000000013,-1.29997592226,1.88635528758,15.2697297355,0.325206926157,0.0929203911159,0.0,-1.54940359974,3.20030414908,4.43288868008,0.160947487815,-0.0669567962349,0.0,430.87609451894576,428.0701891899485,427.82528614546095,429.24652991448386
